timer	TimeStampUTC	Longitude	Latitude	Altitude	horAccuracy	verAccuracy
612750	1266801454376	-122.159091567	47.770800817	28.000000000	17.068495254	23.164149319
613436	1266801456463	-122.159210317	47.770804533	27.000000000	17.068495254	23.164149319
614118	1266801456464	-122.159210317	47.770804533	27.000000000	17.068495254	23.164149319
614803	1266801457951	-122.159225700	47.770803433	27.000000000	17.068495254	23.164149319
615477	1266801458608	-122.159225700	47.770803433	27.000000000	17.068495254	23.164149319
616156	1266801458608	-122.159225700	47.770803433	27.000000000	17.068495254	23.164149319
616837	1266801459874	-122.159225700	47.770803433	27.000000000	17.068495254	23.164149319
617517	1266801460602	-122.159225700	47.770803433	27.000000000	17.068495254	23.164149319
618192	1266801461149	-122.159225700	47.770803433	27.000000000	47.421633550	70.281001376
618881	1266801461803	-122.159225700	47.770803433	27.000000000	17.068495254	23.164149319
619577	1266801463084	-122.159225700	47.770803433	27.000000000	17.068495254	23.164149319
620254	1266801463710	-122.159225700	47.770803433	27.000000000	17.068495254	23.164149319
620930	1266801464376	-122.159225700	47.770803433	27.000000000	17.068495254	23.164149319
621608	1266801464997	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
622304	1266801465656	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
622988	1266801466279	-122.159365900	47.770802067	28.000000000	47.421633550	70.281001376
623679	1266801466800	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
624369	1266801467562	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
625044	1266801467562	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
625722	1266801468873	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
626413	1266801469467	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
627093	1266801469469	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
627767	1266801470987	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
628447	1266801470988	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
629134	1266801470988	-122.159365900	47.770802067	28.000000000	17.068495254	23.164149319
629822	1266801473075	-122.159457683	47.770820683	28.000000000	17.068495254	23.164149319
630505	1266801473077	-122.159457683	47.770820683	28.000000000	17.068495254	23.164149319
631184	1266801473077	-122.159457683	47.770820683	28.000000000	17.068495254	23.164149319
631875	1266801475202	-122.159471633	47.770836933	27.000000000	17.068495254	23.164149319
632571	1266801475931	-122.159477417	47.770843017	28.000000000	47.421633550	70.281001376
633247	1266801476574	-122.159477417	47.770843017	28.000000000	47.421633550	70.281001376
633938	1266801477323	-122.159477417	47.770843017	28.000000000	47.421633550	70.281001376
634612	1266801477324	-122.159477417	47.770843017	28.000000000	47.421633550	70.281001376
635291	1266801477324	-122.159477417	47.770843017	28.000000000	47.421633550	70.281001376
635965	1266801479457	-122.159482317	47.770860750	28.000000000	17.068495254	23.164149319
639707	1266801481567	-122.159483317	47.770875733	27.000000000	17.068495254	70.281001376
640384	1266801483704	-122.159484950	47.770883733	27.000000000	47.421633550	70.281001376
641076	1266801483706	-122.159484950	47.770883733	27.000000000	47.421633550	70.281001376
641753	1266801483706	-122.159484950	47.770883733	27.000000000	47.421633550	70.281001376
642445	1266801485941	-122.159486717	47.770891617	28.000000000	47.421633550	70.281001376
643135	1266801486553	-122.159486717	47.770891617	28.000000000	47.421633550	70.281001376
643828	1266801486554	-122.159486717	47.770891617	28.000000000	47.421633550	70.281001376
644508	1266801487895	-122.159486717	47.770891617	28.000000000	47.421633550	70.281001376
645195	1266801487895	-122.159486717	47.770891617	28.000000000	47.421633550	70.281001376
645866	1266801487895	-122.159486717	47.770891617	28.000000000	47.421633550	70.281001376
646580	1266801490008	-122.159545067	47.770929483	27.000000000	17.068495254	23.164149319
647260	1266801490407	-122.159556133	47.770931383	27.000000000	47.421633550	70.281001376
647944	1266801490409	-122.159556133	47.770931383	27.000000000	47.421633550	70.281001376
648617	1266801492137	-122.159591050	47.770940400	27.000000000	47.421633550	70.281001376
649313	1266801492138	-122.159591050	47.770940400	27.000000000	47.421633550	70.281001376
649995	1266801492854	-122.159611833	47.770943617	27.000000000	47.421633550	70.281001376
650680	1266801492854	-122.159611833	47.770943617	27.000000000	47.421633550	70.281001376
651357	1266801492854	-122.159611833	47.770943617	27.000000000	47.421633550	70.281001376
652051	1266801492854	-122.159611833	47.770943617	27.000000000	47.421633550	70.281001376
652733	1266801492854	-122.159611833	47.770943617	27.000000000	47.421633550	70.281001376
653423	1266801496373	-122.159687267	47.770949333	27.000000000	17.068495254	23.164149319
654102	1266801497391	-122.159712850	47.770949217	27.000000000	17.068495254	23.164149319
654781	1266801497392	-122.159712850	47.770949217	27.000000000	17.068495254	23.164149319
655472	1266801498490	-122.159737100	47.770947667	28.000000000	47.421633550	70.281001376
656151	1266801498491	-122.159737100	47.770947667	28.000000000	47.421633550	70.281001376
656823	1266801499963	-122.159767300	47.770946467	28.000000000	47.421633550	70.281001376
657504	1266801500623	-122.159767300	47.770946467	28.000000000	17.068495254	23.164149319
658184	1266801500624	-122.159767300	47.770946467	28.000000000	17.068495254	23.164149319
658859	1266801500624	-122.159767300	47.770946467	28.000000000	17.068495254	23.164149319
659539	1266801502731	-122.159823483	47.770939367	28.000000000	47.421633550	70.281001376
660216	1266801502733	-122.159823483	47.770939367	28.000000000	47.421633550	70.281001376
660895	1266801502733	-122.159823483	47.770939367	28.000000000	47.421633550	70.281001376
661572	1266801505076	-122.159865200	47.770931117	28.000000000	17.068495254	23.164149319
662377	1266801505076	-122.159865200	47.770931117	28.000000000	17.068495254	23.164149319
663062	1266801505076	-122.159865200	47.770931117	28.000000000	17.068495254	23.164149319
663759	1266801506969	-122.159865200	47.770931117	28.000000000	47.421633550	70.281001376
664439	1266801507633	-122.159865200	47.770931117	28.000000000	47.421633550	70.281001376
665111	1266801507634	-122.159865200	47.770931117	28.000000000	47.421633550	70.281001376
665791	1266801509081	-122.159910283	47.770917033	29.000000000	17.068495254	23.164149319
666469	1266801509081	-122.159910283	47.770917033	29.000000000	17.068495254	23.164149319
667152	1266801509081	-122.159910283	47.770917033	29.000000000	17.068495254	23.164149319
667825	1266801511185	-122.159931783	47.770912650	29.000000000	47.421633550	70.281001376
668509	1266801511471	-122.159931783	47.770912650	29.000000000	47.421633550	70.281001376
669204	1266801512115	-122.159931783	47.770912650	29.000000000	47.421633550	70.281001376
669886	1266801513289	-122.159931783	47.770912650	29.000000000	17.068495254	23.164149319
670570	1266801513290	-122.159931783	47.770912650	29.000000000	17.068495254	23.164149319
671252	1266801514675	-122.159931783	47.770912650	29.000000000	17.068495254	23.164149319
671946	1266801515429	-122.159931783	47.770912650	29.000000000	47.421633550	70.281001376
672624	1266801515963	-122.159931783	47.770912650	29.000000000	17.068495254	23.164149319
673314	1266801516601	-122.159931783	47.770912650	29.000000000	17.068495254	23.164149319
673992	1266801516602	-122.159931783	47.770912650	29.000000000	17.068495254	23.164149319
674688	1266801517904	-122.160019417	47.770897300	28.000000000	17.068495254	23.164149319
675364	1266801518551	-122.160028217	47.770896217	28.000000000	17.068495254	23.164149319
676047	1266801519167	-122.160028217	47.770896217	28.000000000	47.421633550	70.281001376
676717	1266801519804	-122.160048100	47.770895367	28.000000000	47.421633550	70.281001376
677398	1266801520456	-122.160057883	47.770894633	28.000000000	17.068495254	23.164149319
678081	1266801521093	-122.160057883	47.770894633	28.000000000	17.068495254	23.164149319
678788	1266801521732	-122.160057883	47.770894633	28.000000000	47.421633550	70.281001376
679478	1266801521735	-122.160057883	47.770894633	28.000000000	47.421633550	70.281001376
680159	1266801521735	-122.160057883	47.770894633	28.000000000	47.421633550	70.281001376
680840	1266801523756	-122.160057883	47.770894633	28.000000000	47.421633550	70.281001376
681514	1266801523757	-122.160057883	47.770894633	28.000000000	47.421633550	70.281001376
682206	1266801523757	-122.160057883	47.770894633	28.000000000	47.421633550	70.281001376
682881	1266801525864	-122.160128833	47.770886667	29.000000000	47.421633550	70.281001376
683568	1266801526590	-122.160142417	47.770884100	30.000000000	47.421633550	70.281001376
684277	1266801526591	-122.160142417	47.770884100	30.000000000	47.421633550	70.281001376
684966	1266801527955	-122.160142417	47.770884100	30.000000000	47.421633550	70.281001376
685644	1266801527956	-122.160142417	47.770884100	30.000000000	47.421633550	70.281001376
686338	1266801529767	-122.160142417	47.770884100	30.000000000	47.421633550	70.281001376
687035	1266801530047	-122.160180817	47.770882617	31.000000000	47.421633550	70.281001376
688723	1266801531732	-122.160205567	47.770881933	31.000000000	47.421633550	70.281001376
